la_key,year_key,nc_key,admission_numbers,applications_received,online_applications,no_of_preferences,first_preference_offers,second_preference_offers,third_preference_offers,preferred_school_offer,non_preferred_offer,no_offer,schools_in_la_offer,schools_in_another_la_offer
129,2021,1,30,28,28,6,25,1,0,28,0,0,10,18
130,2021,1,1628,1519,1518,6,1182,148,60,1434,77,8,1354,157
152,2021,1,3839,3268,3254,6,2905,217,63,3225,43,0,3039,229
131,2021,1,2912,2121,2081,6,1930,93,40,2083,38,0,1983,138
132,2021,1,1429,1253,1232,6,997,110,46,1200,47,6,1150,98
134,2021,1,2310,1964,1964,6,1541,171,70,1868,96,0,1736,228
135,2021,1,1052,737,726,6,491,86,46,659,78,0,707,30
136,2021,1,3330,2579,2555,6,2220,210,68,2550,29,0,2347,232
137,2021,1,3647,3296,3197,6,2864,220,84,3221,0,75,2915,306
139,2021,1,3659,2799,2770,6,2460,197,66,2766,33,0,2613,186
140,2021,1,3513,3237,3219,6,2859,170,57,3125,111,1,3135,101
141,2021,1,3164,2742,2623,6,2262,213,104,2669,73,0,2523,219
142,2021,1,1560,1125,1069,6,971,74,32,1095,30,0,980,145
144,2021,1,4245,3130,3111,6,2956,116,22,3104,0,26,2889,215
145,2021,1,4434,4047,4039,6,3355,308,116,3883,156,8,3691,348
146,2021,1,3371,2812,2716,6,2612,135,31,2792,20,0,2633,179
147,2021,1,4091,3444,3405,6,2871,316,92,3337,107,0,3006,438
148,2021,1,4219,3725,3683,6,3290,243,88,3682,43,0,3590,135
149,2021,1,5475,4472,4467,6,3817,389,110,4399,73,0,4078,394
150,2021,1,4440,3614,3535,6,3227,210,64,3557,55,2,3364,250
151,2021,1,4563,3760,3627,6,3334,245,77,3709,51,0,3504,256
133,2021,1,3206,2462,2323,6,2208,160,49,2435,27,0,2303,159
153,2021,1,3300,2864,2834,6,2484,214,71,2819,45,0,2658,206
154,2021,1,3580,3179,3176,6,2874,195,45,3134,45,0,3097,125
155,2021,1,4537,3662,3589,6,3439,153,27,3638,24,0,3437,225
156,2021,1,3432,3165,3145,6,2758,270,54,3120,45,0,2826,339
157,2021,1,1947,1870,1837,6,1570,139,65,1807,61,2,1784,94
158,2021,1,2489,2295,2243,6,1893,140,64,2180,115,0,2032,263
138,2021,1,5495,4105,4073,6,3821,193,33,4060,45,0,3979,126
159,2021,1,4463,3623,3612,6,3172,258,73,3557,65,1,3469,153
160,2021,1,2456,2050,2018,6,1881,126,27,2042,7,1,1999,50
161,2021,1,2570,2560,2499,6,2207,180,53,2493,67,0,2301,259
162,2021,1,3836,3192,3117,6,2839,186,59,3118,74,0,3090,102
68,2021,1,16530,13084,12988,3,12015,693,182,12890,116,78,12478,528
69,2021,1,4620,3685,3138,3,3517,130,18,3665,19,1,3606,78
70,2021,1,4031,3517,3263,5,3211,197,47,3463,52,2,3346,177
71,2021,1,5040,3945,3738,6,3666,160,33,3866,76,3,3717,225
72,2021,1,2829,2311,2267,5,2098,141,21,2273,37,1,2218,93
73,2021,1,3997,3521,3428,3,3217,158,49,3424,91,6,3348,167
74,2021,1,3690,3226,3125,5,2875,199,53,3143,83,0,3075,151
30,2021,1,2127,1958,1899,3,1721,134,30,1885,71,2,1675,281
31,2021,1,6006,5290,4638,3,4524,431,99,5054,218,18,5099,173
32,2021,1,2260,1957,1772,3,1801,74,27,1902,49,6,1895,56
33,2021,1,3200,2713,2497,3,2507,127,37,2671,42,0,2649,64
34,2021,1,4053,3347,3211,3,3126,135,24,3285,62,0,3406,6
20,2021,1,4150,3562,3358,3,3161,250,66,3477,85,0,3505,57
21,2021,1,2536,1941,1716,3,1828,76,12,1916,17,8,1811,124
22,2021,1,7635,6227,4749,6,5897,199,45,6152,69,6,5872,349
23,2021,1,3967,2844,2841,6,2666,114,16,2799,44,1,2844,46
24,2021,1,3258,2852,2834,4,2593,172,38,2814,38,0,2763,89
25,2021,1,3396,2803,2647,6,2563,121,33,2727,69,7,2736,77
26,2021,1,3897,3226,3189,6,2916,172,33,3140,81,5,3175,46
27,2021,1,3145,2562,2546,6,2431,82,8,2524,38,0,2498,64
28,2021,1,3154,2747,2711,5,2566,112,28,2726,21,0,2661,86
29,2021,1,3974,3545,3343,3,3246,173,32,3451,90,4,3416,125
43,2021,1,3016,2553,2507,3,2393,108,12,2513,39,1,2512,40
44,2021,1,4310,2901,2879,3,2818,45,2,2865,36,0,2880,21
45,2021,1,3760,2920,2582,3,2763,100,15,2878,42,0,2875,45
46,2021,1,6926,5825,4293,3,5393,266,54,5713,112,0,5749,76
47,2021,1,8207,7019,6361,5,6363,372,102,6897,122,0,6829,190
48,2021,1,3001,2163,2151,5,2069,60,6,2135,28,0,2146,18
49,2021,1,5952,4879,4846,3,4511,254,64,4829,50,0,4756,130
50,2021,1,10695,9227,8432,5,8235,563,181,9075,152,0,9141,88
51,2021,1,4486,3750,3645,5,3538,140,10,3691,59,0,3708,69
8,2021,1,2523,1937,1756,3,1824,65,15,1904,33,0,1936,26
9,2021,1,3402,2875,2529,4,2537,154,70,2788,87,0,2769,106
10,2021,1,2588,2101,2015,3,1991,59,12,2063,27,11,2024,69
11,2021,1,1822,1485,1429,3,1408,49,5,1462,18,5,1465,21
12,2021,1,3471,2835,2687,3,2667,108,16,2791,0,44,2750,41
111,2021,1,2258,1690,1662,3,1570,86,13,1669,21,0,1641,49
112,2021,1,6256,5000,4836,3,4470,333,110,4913,87,0,4844,156
113,2021,1,2657,2122,2024,3,2035,65,3,2103,19,0,2090,32
114,2021,1,3701,3064,2954,3,2766,214,35,3015,47,2,2970,92
1,2021,1,1280,996,895,3,981,13,0,994,2,0,977,19
2,2021,1,2086,1807,1588,3,1713,55,10,1778,26,3,1794,72
3,2021,1,1817,1447,1311,3,1426,11,0,1437,9,1,1454,31
4,2021,1,2798,2081,1968,3,2020,38,3,2061,20,0,2107,22
38,2021,1,3645,3054,2526,3,2874,112,19,3005,47,2,2905,147
39,2021,1,4010,2899,2691,3,2827,45,12,2884,15,0,2867,32
40,2021,1,2164,1597,1137,3,1522,47,16,1585,12,0,1585,12
41,2021,1,2151,1663,1455,6,1624,24,0,1648,15,0,1644,20
52,2021,1,7361,5376,5229,5,5109,155,27,5294,62,20,5268,92
42,2021,1,2115,1751,1699,5,1672,53,14,1742,9,0,1727,24
80,2021,1,3582,2983,2683,3,2839,114,11,2964,19,0,2870,113
83,2021,1,2620,2078,1863,4,1922,107,26,2063,5,10,2024,44
84,2021,1,4244,3394,3258,3,3172,126,23,3321,50,23,3224,147
103,2021,1,6823,5690,5482,6,5079,392,87,5594,93,3,5549,138
98,2021,1,4270,3342,3223,4,3115,145,49,3317,25,0,3249,93
58,2021,1,9856,7488,7451,3,7134,257,38,7429,54,5,7206,277
54,2021,1,3693,2690,2340,3,2514,118,24,2656,32,2,2615,87
123,2021,1,3943,3085,3009,3,2884,127,36,3047,38,0,3006,79
122,2021,1,4196,3714,3547,4,3398,189,51,3651,63,0,3642,72
6,2021,1,6578,4541,4246,3,4346,131,22,4499,34,8,4454,85
5,2021,1,1312,1052,961,5,1027,17,1,1046,6,0,1024,28
104,2021,1,5819,4845,4665,3,4509,208,43,4760,85,0,4765,80
99,2021,1,2820,2300,2255,3,2089,153,38,2280,20,0,2280,20
105,2021,1,16216,14118,13755,3,13141,623,137,13901,217,0,13873,245
100,2021,1,2490,2015,1915,6,1889,88,12,1989,26,0,1949,66
101,2021,1,2924,2577,2559,3,2361,129,37,2527,49,1,2465,111
59,2021,1,8740,7114,6938,3,6619,293,61,6974,0,140,6820,154
55,2021,1,4928,4265,3947,4,4029,139,18,4190,75,0,4031,234
56,2021,1,477,343,331,3,331,10,1,342,1,0,328,15
75,2021,1,10665,8710,7731,3,8254,330,43,8627,82,1,8507,202
66,2021,1,3405,2938,2367,5,2756,82,16,2858,80,0,2754,184
121,2021,1,6615,4938,4667,3,4715,155,30,4900,38,0,4801,137
119,2021,1,3235,2682,2668,3,2560,87,8,2655,26,1,2630,51
92,2021,1,1565,1332,1262,3,1231,84,14,1329,3,0,1264,68
96,2021,1,1760,1447,1407,6,1265,102,29,1417,25,5,1384,58
93,2021,1,2011,1666,1528,3,1572,67,14,1653,13,0,1579,87
94,2021,1,2110,1796,1734,4,1621,98,30,1758,38,0,1594,202
95,2021,1,2445,2239,2032,3,1971,133,29,2133,30,76,2017,146
97,2021,1,2395,1980,1895,4,1755,141,37,1950,30,0,1916,64
85,2021,1,8328,6348,6232,3,5997,251,36,6284,64,0,6271,77
79,2021,1,3333,2591,2537,3,2426,112,19,2557,33,1,2572,18
14,2021,1,1689,1364,1293,3,1245,78,14,1337,27,0,1300,76
15,2021,1,2705,2202,2108,3,2099,72,13,2184,15,3,2189,10
124,2021,1,9350,7055,6771,3,6885,122,17,7024,28,3,6998,54
115,2021,1,3352,2601,2470,3,2429,106,29,2564,37,0,2538,63
116,2021,1,1487,1146,1052,3,1116,24,0,1140,3,3,1111,32
86,2021,1,19243,15779,15589,4,14161,937,304,15510,266,3,15487,289
81,2021,1,2132,2046,1779,3,1748,171,44,1963,83,0,2017,29
82,2021,1,2580,2337,2273,4,2085,159,23,2273,48,16,2269,52
64,2021,1,2249,1707,1656,3,1638,56,9,1707,0,0,1674,33
77,2021,1,7054,5958,5576,3,5489,287,56,5832,124,2,5798,158
106,2021,1,19722,17095,16938,3,15246,1093,358,16697,395,3,16922,170
91,2021,1,3881,3296,3263,6,3021,161,44,3245,50,1,3209,86
36,2021,1,15718,12762,12513,3,11691,725,178,12594,156,12,12537,213
16,2021,1,2350,1829,1727,3,1656,100,27,1783,46,0,1759,70
17,2021,1,1898,1438,1344,3,1336,60,12,1408,30,0,1372,66
62,2021,1,10582,8682,8681,4,8106,340,97,8574,108,0,8492,190
57,2021,1,4112,3252,3047,4,3022,133,42,3211,39,2,3051,199
67,2021,1,3359,2802,2774,3,2618,114,17,2749,53,0,2728,74
65,2021,1,2488,1951,1951,4,1851,62,13,1927,24,0,1917,34
18,2021,1,4649,3887,3729,3,3613,175,41,3829,58,0,3794,93
19,2021,1,4421,3457,3392,3,3156,183,52,3391,65,1,3410,46
120,2021,1,6783,5087,5033,3,4872,142,17,5031,52,4,5069,14
35,2021,1,6311,4354,3848,3,4224,75,23,4322,31,1,4345,8
126,2021,1,8084,6515,6305,5,5929,342,100,6406,100,9,6370,136
87,2021,1,15393,13503,13416,4,11895,919,296,13245,258,0,13245,258
102,2021,1,1419,1128,1071,3,1087,26,4,1117,11,0,1128,0
60,2021,1,9081,7029,6729,3,6714,224,32,6970,59,0,6951,78
88,2021,1,10387,8585,7902,3,8089,289,49,8427,154,4,8452,132
61,2021,1,10586,8296,8182,3,7820,316,65,8201,95,0,8181,115
7,2021,1,3950,2558,2410,4,2517,34,2,2553,0,5,2539,14
107,2021,1,8874,6867,6644,4,6388,330,58,6784,80,3,6775,89
127,2021,1,6491,5268,5208,3,4981,175,29,5185,76,7,5186,75
89,2021,1,9199,7011,6760,3,6663,248,39,6950,61,0,6875,136
108,2021,1,13453,12208,12026,4,10919,848,208,12024,183,1,11907,300
76,2021,1,7196,5992,5848,6,5516,288,54,5874,97,21,5891,80
109,2021,1,10110,8844,8528,3,8089,515,117,8722,118,4,8757,83
129,2021,8,0,23,22,6,17,1,1,22,1,0,0,23
130,2021,8,1704,1535,1534,6,1025,233,97,1429,106,0,1145,390
152,2021,8,3073,3397,3384,6,2034,504,258,3113,284,0,2564,833
131,2021,8,2556,2411,2400,6,1535,379,185,2228,182,1,2087,323
132,2021,8,1574,1314,1294,6,753,185,110,1164,143,7,1004,304
134,2021,8,1705,1812,1812,6,1169,271,122,1671,141,0,1305,507
135,2021,8,1015,754,747,6,477,116,58,696,19,39,528,187
136,2021,8,2729,2548,2538,6,1556,375,174,2319,222,7,1758,783
137,2021,8,2455,3120,3075,6,1936,496,235,2909,1,210,1869,1041
139,2021,8,3439,2908,2898,6,1885,389,204,2692,216,0,2469,439
140,2021,8,3046,3184,3175,6,2181,432,204,2925,259,0,2834,350
141,2021,8,2282,2348,2348,6,1409,390,175,2169,179,0,1725,623
142,2021,8,1760,1061,1040,6,704,155,72,989,17,55,812,194
144,2021,8,3580,3317,3296,6,2636,337,124,3211,2,104,2806,460
145,2021,8,4849,4312,4307,6,3037,572,229,4046,266,0,3572,740
146,2021,8,3513,3112,3028,6,2007,428,265,3011,101,0,2422,690
147,2021,8,3431,3637,3623,6,2388,533,233,3357,280,0,2635,1002
148,2021,8,4071,3893,3879,6,2676,485,221,3655,238,0,3253,640
149,2021,8,4271,4665,4661,6,2823,724,367,4297,311,57,3491,1118
150,2021,8,3774,4108,4019,6,2769,496,233,3764,342,2,3450,735
151,2021,8,4330,4446,4174,6,3005,736,277,4221,225,0,3749,697
133,2021,8,2747,2600,2556,6,1765,357,162,2419,181,0,2192,408
153,2021,8,2618,2931,2916,6,1923,345,171,2672,259,0,2224,707
154,2021,8,3480,2992,2988,6,2460,278,92,2912,80,0,2748,271
155,2021,8,3787,3604,3567,6,2433,451,213,3390,214,0,3098,506
156,2021,8,3179,3314,3297,6,2194,464,205,3103,196,15,2563,736
157,2021,8,1976,1894,1866,6,1209,280,121,1743,3,148,1423,323
158,2021,8,2056,2225,2198,6,1392,314,188,2040,185,0,1478,747
138,2021,8,4769,4255,4228,6,2821,727,305,4021,234,0,4055,200
159,2021,8,3984,3809,3737,6,2567,532,227,3546,248,15,3410,515
160,2021,8,2171,2268,2247,6,1356,331,185,2028,124,116,1821,331
161,2021,8,3569,2752,2709,6,1824,371,208,2627,92,33,2441,278
162,2021,8,3136,2904,2819,6,2306,325,111,2807,97,0,2536,368
68,2021,8,14172,14204,14053,6,10433,1684,746,13633,497,74,12647,1483
69,2021,8,4464,4421,3766,3,3359,496,214,4069,321,31,4197,193
70,2021,8,3877,3660,3492,6,3175,319,55,3568,90,2,3243,423
71,2021,8,4727,4468,4312,6,3471,485,151,4190,248,30,3868,570
72,2021,8,3356,2441,2407,6,1979,218,100,2386,55,0,2177,264
73,2021,8,3914,3565,3477,5,2718,464,114,3352,211,2,3141,465
74,2021,8,3712,3339,3177,5,2426,372,180,3068,271,0,3027,312
30,2021,8,1280,1692,1649,3,1316,184,69,1569,123,0,1031,661
31,2021,8,5699,4949,4625,5,3381,612,275,4515,427,7,4671,271
32,2021,8,2132,2021,1833,3,1949,43,8,2001,17,3,1804,215
33,2021,8,3357,2823,2545,3,2502,206,40,2748,75,0,2815,98
34,2021,8,3939,3650,3473,5,3181,240,63,3487,163,0,3585,108
20,2021,8,4284,3873,3720,3,3104,419,134,3657,216,0,3804,69
21,2021,8,2349,2267,2063,3,1897,181,51,2134,120,13,2068,223
22,2021,8,6783,6801,6025,6,5034,757,287,6249,549,3,6049,749
23,2021,8,3729,3273,3252,6,2479,352,113,2987,217,69,3159,99
24,2021,8,2907,2896,2872,4,2458,263,50,2788,108,0,2677,219
25,2021,8,2616,2824,2649,6,2220,266,66,2590,229,5,2463,356
26,2021,8,3325,3304,3290,6,2615,286,124,3089,212,3,3076,253
27,2021,8,3309,2975,2968,6,2531,232,49,2835,140,0,2848,127
28,2021,8,3375,3050,3030,6,1949,434,199,2937,113,0,2913,177
29,2021,8,4063,3769,3599,3,3461,165,49,3675,90,4,3537,228
43,2021,8,2734,2643,2594,3,2564,41,3,2608,33,2,2487,171
44,2021,8,3848,3347,3302,3,2946,154,134,3234,111,2,3182,163
45,2021,8,3723,3199,2550,3,2908,114,39,3061,138,0,3139,60
46,2021,8,6024,6027,4125,3,5319,317,120,5756,271,0,5802,225
47,2021,8,7465,7981,7501,5,6073,736,335,7445,534,2,7228,751
48,2021,8,3054,2620,2463,5,2145,191,142,2514,106,0,2588,62
49,2021,8,5072,5015,4991,3,4265,423,140,4828,187,0,4666,400
50,2021,8,9853,9502,8820,5,7629,821,292,8909,593,0,9157,346
51,2021,8,4330,3784,3714,5,3620,98,13,3733,50,1,3744,78
8,2021,8,2238,1824,1710,3,1544,180,43,1767,57,0,1790,70
9,2021,8,2618,2614,2293,4,2070,251,93,2447,167,0,2479,148
10,2021,8,1684,1748,1687,3,1541,103,17,1661,71,16,1619,119
11,2021,8,1778,1549,1507,3,1381,99,6,1486,60,3,1550,10
12,2021,8,3380,2941,2760,3,2654,160,32,2846,0,95,2736,110
111,2021,8,2499,1801,1763,5,1515,173,25,1719,77,5,1769,27
112,2021,8,4318,4691,4552,3,3559,542,230,4331,360,0,4278,413
113,2021,8,2700,2419,2377,3,2328,51,12,2391,25,3,2354,62
114,2021,8,3089,3086,3003,3,2695,232,69,2996,90,0,2653,433
1,2021,8,1215,1123,1050,3,1060,52,0,1112,11,0,1107,16
2,2021,8,1794,1883,1655,4,1530,178,72,1795,82,6,1692,205
3,2021,8,1801,1489,1385,3,1374,66,4,1444,39,6,1482,59
4,2021,8,2497,2372,2233,4,1981,209,51,2254,104,14,2377,45
38,2021,8,3185,3161,2771,3,2762,198,63,3023,136,2,2913,246
39,2021,8,3918,3255,3003,3,3153,64,5,3222,32,1,3030,225
40,2021,8,2175,1859,1212,3,1641,127,30,1798,61,0,1765,94
41,2021,8,2228,1939,1782,6,1857,54,14,1926,13,0,1891,81
52,2021,8,7344,5824,5674,5,5303,269,74,5667,146,11,5812,203
42,2021,8,1971,1903,1836,5,1776,77,15,1870,33,0,1856,48
80,2021,8,3333,3033,2747,3,2425,284,125,2834,198,1,2889,143
83,2021,8,2196,2014,1726,4,1713,169,42,1935,71,8,1992,14
84,2021,10,2429,1934,1881,3,1829,73,0,1902,20,12,1789,133
103,2021,8,6729,6527,6431,6,4113,1064,582,6171,337,19,5983,525
98,2021,8,3839,3669,3508,4,2919,280,150,3475,194,0,3517,152
58,2021,8,9077,8252,8225,3,7682,349,65,8096,153,3,7716,534
54,2021,8,3640,3177,2636,4,2585,286,115,3021,153,3,3128,147
123,2021,8,2822,2314,2251,4,2224,43,3,2270,12,32,2087,195
122,2021,8,4182,3745,3560,4,2784,441,159,3428,295,22,3620,110
6,2021,8,6157,5474,5125,3,5115,212,37,5364,100,10,5298,188
5,2021,8,1362,1209,1143,3,1109,55,21,1185,20,4,1189,23
104,2021,8,5459,5352,5234,3,4746,328,94,5168,184,0,5083,269
99,2021,8,2700,2521,2449,3,2027,247,91,2365,156,0,2479,42
105,2021,8,15215,14480,14128,4,13131,822,184,14176,304,0,13598,882
100,2021,8,2154,2092,2002,6,1858,145,18,2024,68,0,1951,141
101,2021,8,2620,2547,2515,4,2014,240,92,2362,183,2,2298,249
59,2021,8,8280,7512,7300,3,6682,392,98,7175,0,337,6847,328
55,2021,8,4596,4748,4524,4,3988,386,105,4504,243,1,4152,595
56,2021,8,570,372,352,3,344,16,2,362,0,10,345,17
75,2021,8,8672,7650,7078,3,7122,397,43,7565,85,0,7255,570
66,2021,8,2930,3218,2721,5,2933,178,30,3148,70,0,2796,422
121,2021,8,6193,5046,4820,4,4668,302,37,5011,35,0,4706,340
119,2021,8,2824,2766,2689,4,2407,231,48,2709,57,0,2537,311
92,2021,8,1524,1443,1386,3,1138,149,61,1348,95,0,1316,127
96,2021,8,1458,1377,1332,6,979,132,62,1232,41,104,1047,226
93,2021,8,2187,1816,1725,3,1611,143,30,1784,32,0,1753,63
94,2021,8,1692,1865,1741,4,1246,322,108,1727,138,0,1335,530
95,2021,8,2594,2371,2324,6,1330,313,170,2079,292,0,2041,330
97,2021,8,2146,2319,2238,4,1666,327,120,2173,142,4,2010,305
85,2021,8,6963,6622,6499,3,6006,312,110,6428,193,1,6311,310
79,2021,8,2933,2741,2606,3,2104,331,117,2552,189,0,2605,137
14,2021,8,1720,1550,1454,3,1300,122,29,1451,99,0,1509,72
15,2021,8,2585,2468,2353,3,2209,154,37,2400,67,1,2389,78
124,2021,8,8087,7419,7073,4,6768,384,81,7244,167,8,6866,545
115,2021,8,3106,2909,2692,4,2470,227,100,2819,89,1,2729,179
116,2021,8,1712,1329,1251,4,1045,137,58,1249,77,3,1290,36
86,2021,8,17414,16348,16146,6,13434,1479,565,15861,484,3,15379,977
81,2021,8,2511,2176,1948,6,1469,224,225,2043,133,0,1970,206
82,2021,8,2395,2381,2279,6,1825,294,69,2248,120,13,2143,225
64,2021,8,1845,1827,1746,3,1641,130,43,1825,1,1,1722,104
77,2021,8,4027,3894,3718,3,3417,210,40,3668,224,2,3533,359
106,2021,8,19588,18274,18030,6,12742,2574,1247,17428,845,1,17845,428
91,2021,8,3622,3431,3403,6,2703,412,108,3300,125,6,3291,134
36,2021,8,14825,13883,13710,3,11969,1044,363,13376,476,31,13259,593
16,2021,8,2164,2043,1942,3,1595,267,48,1910,133,0,1929,114
17,2021,8,1455,1496,1322,3,1277,129,31,1437,59,0,1259,237
62,2021,8,9721,9266,9266,4,8349,495,106,8978,288,0,8801,465
57,2021,8,3367,3547,3270,4,2678,307,160,3206,211,130,3020,397
67,2021,8,3186,2896,2871,3,2647,104,37,2788,108,0,2744,152
65,2021,8,2235,2221,2221,5,1772,245,61,2094,127,0,2133,88
18,2021,8,4375,4170,3937,3,3836,192,54,4082,0,88,3929,153
19,2021,8,4148,3709,3655,3,3400,182,38,3620,0,89,3347,273
120,2021,8,6470,5612,5555,3,5326,170,22,5518,92,2,5510,100
35,2021,8,6174,4831,4407,4,4576,203,15,4795,36,0,4819,13
126,2021,8,7541,6873,6546,5,5219,780,301,6591,279,3,6764,172
87,2021,8,15566,14066,13997,4,10928,1525,581,13378,688,0,13608,458
102,2021,8,1393,1243,1152,3,984,123,25,1133,107,3,1240,0
60,2021,8,9321,7857,7234,3,6874,643,87,7604,241,12,7539,306
88,2021,8,9583,8805,8122,3,8033,425,73,8531,268,6,8607,201
61,2021,8,9333,8756,8688,3,7031,1046,293,8370,383,3,8390,363
7,2021,8,2103,1825,1762,4,1787,28,2,1817,0,8,1768,49
107,2021,8,7822,6942,6639,4,6158,430,108,6746,196,0,6725,217
127,2021,8,4800,4539,4502,3,4171,234,31,4436,81,22,4218,299
89,2021,8,8292,7352,7138,3,6838,328,45,7211,139,2,7214,136
108,2021,8,12447,12310,12174,6,9893,1091,398,11680,630,0,11599,711
76,2021,8,6507,6302,6116,6,4945,601,334,6044,252,6,6133,163
109,2021,8,9715,9133,8700,3,8055,609,210,8875,245,13,8950,170
129,2020,1,30,27,25,6,24,0,0,25,2,0,11,16
130,2020,1,1688,1591,1590,6,1191,142,55,1466,118,7,1411,173
152,2020,1,3845,3554,3524,6,3100,230,65,3452,102,0,3286,268
131,2020,1,2959,2440,2411,6,2055,206,61,2368,72,0,2296,144
132,2020,1,1536,1392,1360,6,1020,143,84,1311,81,0,1295,97
134,2020,1,2310,2027,2027,6,1554,188,77,1914,113,0,1809,218
135,2020,1,1090,803,782,6,568,91,28,724,79,0,762,41
136,2020,1,3380,2674,2657,6,2299,208,78,2617,57,0,2444,230
137,2020,1,3731,3534,3422,6,2969,265,98,3413,0,121,3057,356
139,2020,1,3675,2978,2953,6,2478,264,94,2913,65,0,2775,203
140,2020,1,3586,3321,3314,6,2882,185,81,3184,137,0,3226,95
141,2020,1,2999,2937,2744,6,2304,273,104,2788,149,0,2707,230
142,2020,1,1621,1221,1188,6,1006,113,29,1179,42,0,1072,149
144,2020,1,4095,3466,3424,6,3161,187,40,3412,0,54,3183,229
145,2020,1,4492,4280,4279,6,3578,325,127,4136,144,0,3906,374
146,2020,1,3374,2991,2905,6,2667,199,64,2958,33,0,2833,158
147,2020,1,4117,3563,3518,6,2996,301,95,3451,112,0,3158,405
148,2020,1,4255,3904,3877,6,3346,314,109,3843,61,0,3768,136
149,2020,1,5214,4816,4811,6,4046,420,159,4703,113,0,4368,448
