year_of_entry,la_name,school_phase,measure,count
2016,East Riding of Yorkshire,Primary,Admission Numbers,4077
2016,East Riding of Yorkshire,Primary,Applications Received,3388
2016,North East Lincolnshire,Primary,Admission Numbers,2154
2016,North East Lincolnshire,Primary,Applications Received,1829
2016,North Lincolnshire,Primary,Admission Numbers,2174
2016,North Lincolnshire,Primary,Applications Received,1922
2016,North Yorkshire,Primary,Admission Numbers,7348
2016,North Yorkshire,Primary,Applications Received,5961
2016,York,Primary,Admission Numbers,2131
2016,York,Primary,Applications Received,1958
2016,Luton,Primary,Admission Numbers,3522
2016,Luton,Primary,Applications Received,3228
2016,Bedford,Primary,Admission Numbers,2389
2016,Bedford,Primary,Applications Received,2179
2016,Central Bedfordshire,Primary,Admission Numbers,4119
2016,Central Bedfordshire,Primary,Applications Received,3404
2016,Buckinghamshire,Primary,Admission Numbers,6850
2016,Buckinghamshire,Primary,Applications Received,6335
2016,Milton Keynes,Primary,Admission Numbers,4197
2016,Milton Keynes,Primary,Applications Received,3930
2016,Derbyshire,Primary,Admission Numbers,9688
2016,Derbyshire,Primary,Applications Received,8129
2016,Derby,Primary,Admission Numbers,3634
2016,Derby,Primary,Applications Received,3278
2016,Dorset,Primary,Admission Numbers,4551
2016,Dorset,Primary,Applications Received,3926
2016,Poole,Primary,Admission Numbers,1800
2016,Poole,Primary,Applications Received,1697
2016,Bournemouth,Primary,Admission Numbers,2156
2016,Bournemouth,Primary,Applications Received,2111
2016,Durham,Primary,Admission Numbers,6536
2016,Durham,Primary,Applications Received,5334
2016,Darlington,Primary,Admission Numbers,1346
2016,Darlington,Primary,Applications Received,1240
2016,East Sussex,Primary,Admission Numbers,6099
2016,East Sussex,Primary,Applications Received,5498
2016,Brighton and Hove,Primary,Admission Numbers,3060
2016,Brighton and Hove,Primary,Applications Received,2666
2016,Hampshire,Primary,Admission Numbers,16441
2016,Hampshire,Primary,Applications Received,15426
2016,Portsmouth,Primary,Admission Numbers,2475
2016,Portsmouth,Primary,Applications Received,2425
2016,Southampton,Primary,Admission Numbers,3120
2016,Southampton,Primary,Applications Received,3032
2016,Leicestershire,Primary,Admission Numbers,8213
2016,Leicestershire,Primary,Applications Received,7454
2016,Leicester,Primary,Admission Numbers,4819
2016,Leicester,Primary,Applications Received,4647
2016,Rutland,Primary,Admission Numbers,471
2016,Rutland,Primary,Applications Received,358
2016,Staffordshire,Primary,Admission Numbers,10393
2016,Staffordshire,Primary,Applications Received,9108
2016,Stoke-on-Trent,Primary,Admission Numbers,3405
2016,Stoke-on-Trent,Primary,Applications Received,3339
2016,Wiltshire,Primary,Admission Numbers,6302
2016,Wiltshire,Primary,Applications Received,5328
2016,Swindon,Primary,Admission Numbers,3110
2016,Swindon,Primary,Applications Received,2945
2016,Bracknell Forest,Primary,Admission Numbers,1595
2016,Bracknell Forest,Primary,Applications Received,1547
2016,Windsor and Maidenhead,Primary,Admission Numbers,1767
2016,Windsor and Maidenhead,Primary,Applications Received,1674
2016,West Berkshire,Primary,Admission Numbers,2099
2016,West Berkshire,Primary,Applications Received,1865
2016,Reading,Primary,Admission Numbers,2110
2016,Reading,Primary,Applications Received,2210
2016,Slough,Primary,Admission Numbers,2502
2016,Slough,Primary,Applications Received,2397
2016,Wokingham,Primary,Admission Numbers,2227
2016,Wokingham,Primary,Applications Received,2136
2016,Cambridgeshire,Primary,Admission Numbers,8235
2016,Cambridgeshire,Primary,Applications Received,7189
2016,Peterborough,Primary,Admission Numbers,3202
2016,Peterborough,Primary,Applications Received,2863
2016,Halton,Primary,Admission Numbers,1644
2016,Halton,Primary,Applications Received,1522
2016,Warrington,Primary,Admission Numbers,2735
2016,Warrington,Primary,Applications Received,2513
2016,Devon,Primary,Admission Numbers,9430
2016,Devon,Primary,Applications Received,7681
2016,Plymouth,Primary,Admission Numbers,3333
2016,Plymouth,Primary,Applications Received,3076
2016,Torbay,Primary,Admission Numbers,1607
2016,Torbay,Primary,Applications Received,1400
2016,Essex,Primary,Admission Numbers,17776
2016,Essex,Primary,Applications Received,16686
2016,Southend-on-Sea,Primary,Admission Numbers,2302
2016,Southend-on-Sea,Primary,Applications Received,2148
2016,Thurrock,Primary,Admission Numbers,2577
2016,Thurrock,Primary,Applications Received,2376
2016,Herefordshire,Primary,Admission Numbers,2169
2016,Herefordshire,Primary,Applications Received,1791
2016,Worcestershire,Primary,Admission Numbers,6885
2016,Worcestershire,Primary,Applications Received,6518
2016,Kent,Primary,Admission Numbers,19350
2016,Kent,Primary,Applications Received,18006
2016,Medway,Primary,Admission Numbers,3690
2016,Medway,Primary,Applications Received,3525
2016,Lancashire,Primary,Admission Numbers,15000
2016,Lancashire,Primary,Applications Received,13441
2016,Blackburn with Darwen,Primary,Admission Numbers,2394
2016,Blackburn with Darwen,Primary,Applications Received,2158
2016,Blackpool,Primary,Admission Numbers,1888
2016,Blackpool,Primary,Applications Received,1634
2016,Nottinghamshire,Primary,Admission Numbers,10369
2016,Nottinghamshire,Primary,Applications Received,9271
2016,Nottingham,Primary,Admission Numbers,4089
2016,Nottingham,Primary,Applications Received,3846
2016,Shropshire,Primary,Admission Numbers,3326
2016,Shropshire,Primary,Applications Received,2869
2016,Telford and Wrekin,Primary,Admission Numbers,2423
2016,Telford and Wrekin,Primary,Applications Received,2202
2016,Cheshire East,Primary,Admission Numbers,4477
2016,Cheshire East,Primary,Applications Received,4141
2016,Cheshire West and Chester,Primary,Admission Numbers,4361
2016,Cheshire West and Chester,Primary,Applications Received,3748
2016,Cornwall,Primary,Admission Numbers,6739
2016,Cornwall,Primary,Applications Received,5497
2016,Cumbria,Primary,Admission Numbers,6494
2016,Cumbria,Primary,Applications Received,4604
2016,Gloucestershire,Primary,Admission Numbers,7395
2016,Gloucestershire,Primary,Applications Received,6987
2016,Hertfordshire,Primary,Admission Numbers,15306
2016,Hertfordshire,Primary,Applications Received,14941
2016,Isle of Wight,Primary,Admission Numbers,1553
2016,Isle of Wight,Primary,Applications Received,1266
2016,Lincolnshire,Primary,Admission Numbers,8947
2016,Lincolnshire,Primary,Applications Received,7807
2016,Norfolk,Primary,Admission Numbers,10523
2016,Norfolk,Primary,Applications Received,9534
2016,Northamptonshire,Primary,Admission Numbers,10474
2016,Northamptonshire,Primary,Applications Received,9067
2016,Northumberland,Primary,Admission Numbers,3943
2016,Northumberland,Primary,Applications Received,3231
2016,Oxfordshire,Primary,Admission Numbers,8677
2016,Oxfordshire,Primary,Applications Received,7356
2016,Somerset,Primary,Admission Numbers,6189
2016,Somerset,Primary,Applications Received,5825
2016,Suffolk,Primary,Admission Numbers,8931
2016,Suffolk,Primary,Applications Received,7773
2016,Surrey,Primary,Admission Numbers,14087
2016,Surrey,Primary,Applications Received,13859
2016,Warwickshire,Primary,Admission Numbers,7013
2016,Warwickshire,Primary,Applications Received,6287
2016,West Sussex,Primary,Admission Numbers,10235
2016,West Sussex,Primary,Applications Received,9482
2016,City of London,Secondary,Admission Numbers,0
2016,City of London,Secondary,Applications Received,22
2016,Camden,Secondary,Admission Numbers,1717
2016,Camden,Secondary,Applications Received,1537
2016,Greenwich,Secondary,Admission Numbers,2734
2016,Greenwich,Secondary,Applications Received,2962
2016,Hackney,Secondary,Admission Numbers,2421
2016,Hackney,Secondary,Applications Received,2483
2016,Hammersmith and Fulham,Secondary,Admission Numbers,1563
2016,Hammersmith and Fulham,Secondary,Applications Received,1284
2016,Islington,Secondary,Admission Numbers,1635
2016,Islington,Secondary,Applications Received,1629
2016,Kensington and Chelsea,Secondary,Admission Numbers,960
2016,Kensington and Chelsea,Secondary,Applications Received,723
2016,Lambeth,Secondary,Admission Numbers,2590
2016,Lambeth,Secondary,Applications Received,2558
2016,Lewisham,Secondary,Admission Numbers,2568
2016,Lewisham,Secondary,Applications Received,3040
2016,Southwark,Secondary,Admission Numbers,3016
2016,Southwark,Secondary,Applications Received,2823
2016,Tower Hamlets,Secondary,Admission Numbers,3116
2016,Tower Hamlets,Secondary,Applications Received,2987
2016,Wandsworth,Secondary,Admission Numbers,2207
2016,Wandsworth,Secondary,Applications Received,2057
2016,Westminster,Secondary,Admission Numbers,1663
2016,Westminster,Secondary,Applications Received,1190
2016,Barking and Dagenham,Secondary,Admission Numbers,2829
2016,Barking and Dagenham,Secondary,Applications Received,3050
2016,Barnet,Secondary,Admission Numbers,4379
2016,Barnet,Secondary,Applications Received,3765
2016,Bexley,Secondary,Admission Numbers,3395
2016,Bexley,Secondary,Applications Received,2756
2016,Brent,Secondary,Admission Numbers,3309
2016,Brent,Secondary,Applications Received,3440
2016,Bromley,Secondary,Admission Numbers,3851
2016,Bromley,Secondary,Applications Received,3492
2016,Croydon,Secondary,Admission Numbers,4454
2016,Croydon,Secondary,Applications Received,4256
2016,Ealing,Secondary,Admission Numbers,3321
2016,Ealing,Secondary,Applications Received,3778
2016,Enfield,Secondary,Admission Numbers,4121
2016,Enfield,Secondary,Applications Received,4128
2016,Haringey,Secondary,Admission Numbers,2604
2016,Haringey,Secondary,Applications Received,2503
2016,Harrow,Secondary,Admission Numbers,2560
2016,Harrow,Secondary,Applications Received,2676
2016,Havering,Secondary,Admission Numbers,3328
2016,Havering,Secondary,Applications Received,2893
2016,Hillingdon,Secondary,Admission Numbers,3576
2016,Hillingdon,Secondary,Applications Received,3280
2016,Hounslow,Secondary,Admission Numbers,2887
2016,Hounslow,Secondary,Applications Received,2894
2016,Kingston upon Thames,Secondary,Admission Numbers,1921
2016,Kingston upon Thames,Secondary,Applications Received,1700
2016,Merton,Secondary,Admission Numbers,1699
2016,Merton,Secondary,Applications Received,2054
2016,Newham,Secondary,Admission Numbers,4411
2016,Newham,Secondary,Applications Received,4234
2016,Redbridge,Secondary,Admission Numbers,3959
2016,Redbridge,Secondary,Applications Received,3613
2016,Richmond upon Thames,Secondary,Admission Numbers,1869
2016,Richmond upon Thames,Secondary,Applications Received,1796
2016,Sutton,Secondary,Admission Numbers,3084
2016,Sutton,Secondary,Applications Received,2238
2016,Waltham Forest,Secondary,Admission Numbers,2950
2016,Waltham Forest,Secondary,Applications Received,2835
2016,Birmingham,Secondary,Admission Numbers,13944
2016,Birmingham,Secondary,Applications Received,14465
2016,Coventry,Secondary,Admission Numbers,4330
2016,Coventry,Secondary,Applications Received,3704
2016,Dudley,Secondary,Admission Numbers,3818
2016,Dudley,Secondary,Applications Received,3383
2016,Sandwell,Secondary,Admission Numbers,4181
2016,Sandwell,Secondary,Applications Received,3976
2016,Solihull,Secondary,Admission Numbers,3349
2016,Solihull,Secondary,Applications Received,2411
2016,Walsall,Secondary,Admission Numbers,3733
2016,Walsall,Secondary,Applications Received,3036
2016,Wolverhampton,Secondary,Admission Numbers,3052
2016,Wolverhampton,Secondary,Applications Received,2969
2016,Knowsley,Secondary,Admission Numbers,1360
2016,Knowsley,Secondary,Applications Received,1699
2016,Liverpool,Secondary,Admission Numbers,5211
2016,Liverpool,Secondary,Applications Received,4367
2016,St. Helens,Secondary,Admission Numbers,2012
2016,St. Helens,Secondary,Applications Received,1882
2016,Sefton,Secondary,Admission Numbers,3545
2016,Sefton,Secondary,Applications Received,2623
2016,Wirral,Secondary,Admission Numbers,4064
2016,Wirral,Secondary,Applications Received,3288
2016,Bolton,Secondary,Admission Numbers,3809
2016,Bolton,Secondary,Applications Received,3369
2016,Bury,Secondary,Admission Numbers,2355
2016,Bury,Secondary,Applications Received,2241
2016,Manchester,Secondary,Admission Numbers,5670
2016,Manchester,Secondary,Applications Received,5804
2016,Oldham,Secondary,Admission Numbers,3438
2016,Oldham,Secondary,Applications Received,2963
2016,Rochdale,Secondary,Admission Numbers,2729
2016,Rochdale,Secondary,Applications Received,2525
2016,Salford,Secondary,Admission Numbers,2453
2016,Salford,Secondary,Applications Received,2456
2016,Stockport,Secondary,Admission Numbers,3080
2016,Stockport,Secondary,Applications Received,3065
2016,Tameside,Secondary,Admission Numbers,2806
2016,Tameside,Secondary,Applications Received,2455
2016,Trafford,Secondary,Admission Numbers,3214
2016,Trafford,Secondary,Applications Received,2808
2016,Wigan,Secondary,Admission Numbers,3854
2016,Wigan,Secondary,Applications Received,3445
2016,Barnsley,Secondary,Admission Numbers,2520
2016,Barnsley,Secondary,Applications Received,2308
2016,Doncaster,Secondary,Admission Numbers,3763
2016,Doncaster,Secondary,Applications Received,2891
2016,Rotherham,Secondary,Admission Numbers,3480
2016,Rotherham,Secondary,Applications Received,2901
2016,Sheffield,Secondary,Admission Numbers,5727
2016,Sheffield,Secondary,Applications Received,5877
2016,Bradford,Secondary,Admission Numbers,7400
2016,Bradford,Secondary,Applications Received,7371
2016,Calderdale,Secondary,Admission Numbers,2837
2016,Calderdale,Secondary,Applications Received,2395
2016,Kirklees,Secondary,Admission Numbers,4780
2016,Kirklees,Secondary,Applications Received,4589
2016,Leeds,Secondary,Admission Numbers,8615
2016,Leeds,Secondary,Applications Received,8060
2016,Wakefield,Secondary,Admission Numbers,4199
2016,Wakefield,Secondary,Applications Received,3281
2016,Gateshead,Secondary,Admission Numbers,2244
2016,Gateshead,Secondary,Applications Received,1882
2016,Newcastle upon Tyne,Secondary,Admission Numbers,2299
2016,Newcastle upon Tyne,Secondary,Applications Received,1931
2016,North Tyneside,Secondary,Admission Numbers,1859
2016,North Tyneside,Secondary,Applications Received,1513
2016,South Tyneside,Secondary,Admission Numbers,1828
2016,South Tyneside,Secondary,Applications Received,1426
2016,Sunderland,Secondary,Admission Numbers,3230
2016,Sunderland,Secondary,Applications Received,2603
2016,Bath and North East Somerset,Secondary,Admission Numbers,2545
2016,Bath and North East Somerset,Secondary,Applications Received,1625
2016,"Bristol, City of",Secondary,Admission Numbers,4068
2016,"Bristol, City of",Secondary,Applications Received,4035
2016,North Somerset,Secondary,Admission Numbers,2484
2016,North Somerset,Secondary,Applications Received,2110
2016,South Gloucestershire,Secondary,Admission Numbers,3003
2016,South Gloucestershire,Secondary,Applications Received,2854
2016,Hartlepool,Secondary,Admission Numbers,1159
2016,Hartlepool,Secondary,Applications Received,1067
2016,Middlesbrough,Secondary,Admission Numbers,1627
2016,Middlesbrough,Secondary,Applications Received,1694
2016,Redcar and Cleveland,Secondary,Admission Numbers,1918
2016,Redcar and Cleveland,Secondary,Applications Received,1396
2016,Stockton-on-Tees,Secondary,Admission Numbers,2363
2016,Stockton-on-Tees,Secondary,Applications Received,2078
2016,"Kingston Upon Hull, City of",Secondary,Admission Numbers,2810
2016,"Kingston Upon Hull, City of",Secondary,Applications Received,2849
2016,East Riding of Yorkshire,Secondary,Admission Numbers,4167
