year_of_entry,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,school_phase,nc_year_admission,admission_numbers,applications_received,online_applications,online_apps_percent,no_of_preferences,first_preference_offers,first_preference_offers_percent,second_preference_offers,second_preference_offers_percent,third_preference_offers,third_preference_offers_percent,one_of_the_three_preference_offers,one_of_the_three_preference_offers_percent,preferred_school_offer,preferred_school_offer_percent,non_preferred_offer,non_preferred_offer_percent,no_offer,no_offer_percent,schools_in_la_offer,schools_in_la_offer_percent,schools_in_another_la_offer,schools_in_another_la_offer_percent,offers_to_nonapplicants
2021,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000056,823,Central Bedfordshire,Primary,R,4244,3394,3258,0.9599292869999999,3,3172,0.9345904536999999,126,0.03712433707,23,0.006776664700000001,3321,0.9784914555,3321,0.9784914555,50,0.01473187979,23,0.006776664700000001,3224,0.9563927618,147,0.043607238209999996,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E10000002,825,Buckinghamshire,Primary,R,6823,5690,5482,0.9634446397,6,5079,0.8926186292,392,0.06889279438,87,0.01528998243,5558,0.976801406,5594,0.9831282953,93,0.01634446397,3,5.2724077e-4,5549,0.9757341305,138,0.02426586953,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000042,826,Milton Keynes,Primary,R,4270,3342,3223,0.9643925793,4,3115,0.9320766008,145,0.0433871933,49,0.01466187911,3309,0.9901256732,3317,0.9925194494,25,0.007480550569999999,0,0,3249,0.9721723519,93,0.02782764811,0
2021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000007,830,Derbyshire,Primary,R,9856,7488,7451,0.9950587607,3,7134,0.9527243590000001,257,0.0343215812,38,0.00507478632,7429,0.9921207264999999,7429,0.9921207264999999,54,0.00721153846,5,6.6773504e-4,7206,0.9629827609,277,0.03701723908,0
2021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000015,831,Derby,Primary,R,3693,2690,2340,0.8698884758,3,2514,0.9345724907,118,0.043866170999999995,24,0.00892193309,2656,0.9873605947999999,2656,0.9873605947999999,32,0.011895910780000001,2,7.4349442e-4,2615,0.9678016284000001,87,0.032198371579999996,14
2021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000059,838,Dorset,Primary,R,3943,3085,3009,0.9753646677000001,3,2884,0.9348460292,127,0.04116693679,36,0.011669367909999999,3047,0.9876823339,3047,0.9876823339,38,0.01231766613,0,0,3006,0.9743922204000001,79,0.02560777958,0
2021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000058,839,Bournemouth Christchurch and Poole,Primary,R,4196,3714,3547,0.9550350027000001,4,3398,0.914916532,189,0.050888529890000006,51,0.013731825529999998,3638,0.9795368875,3651,0.9830371567,63,0.0169628433,0,0,3642,0.9806138934,72,0.01938610662,0
2021,Academic year,Local authority,E92000001,England,E12000001,North East,E06000047,840,Durham,Primary,R,6578,4541,4246,0.9350363356,3,4346,0.9570579168000001,131,0.028848271310000003,22,0.00484474785,4499,0.9907509359,4499,0.9907509359,34,0.00748733759,8,0.00176172649,4454,0.9812734082,85,0.01872659176,6
2021,Academic year,Local authority,E92000001,England,E12000001,North East,E06000005,841,Darlington,Primary,R,1312,1052,961,0.9134980989,5,1027,0.9762357414,17,0.01615969582,1,9.5057034e-4,1045,0.9933460076,1046,0.9942965778999999,6,0.00570342205,0,0,1024,0.9733840304,28,0.02661596958,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E10000011,845,East Sussex,Primary,R,5819,4845,4665,0.9628482972000001,3,4509,0.9306501548,208,0.04293085654999999,43,0.008875129,4760,0.9824561404000001,4760,0.9824561404000001,85,0.01754385965,0,0,4765,0.9834881321000001,80,0.01651186791,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000043,846,Brighton and Hove,Primary,R,2820,2300,2255,0.9804347826,3,2089,0.9082608696,153,0.06652173913000001,38,0.01652173913,2280,0.9913043478,2280,0.9913043478,20,0.00869565217,0,0,2280,0.9913043478,20,0.00869565217,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E10000014,850,Hampshire,Primary,R,16216,14118,13755,0.9742881428,3,13141,0.9307975634000001,623,0.04412806347,137,0.00970392407,13901,0.9846295508999999,13901,0.9846295508999999,217,0.01537044907,0,0,13873,0.9826462671999999,245,0.017353732820000002,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000044,851,Portsmouth,Primary,R,2490,2015,1915,0.9503722084,6,1889,0.9374689826,88,0.04367245658,12,0.00595533499,1989,0.9870967742000001,1989,0.9870967742000001,26,0.01290322581,0,0,1949,0.9672456576,66,0.03275434243,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000045,852,Southampton,Primary,R,2924,2577,2559,0.9930151339,3,2361,0.9161816064999999,129,0.050058207220000005,37,0.01435778036,2527,0.9805975941,2527,0.9805975941,49,0.01901435778,1,3.8804812e-4,2465,0.9569099378999999,111,0.04309006211,0
2021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000018,855,Leicestershire,Primary,R,8740,7114,6938,0.9752600506,3,6619,0.9304188923,293,0.041186393030000004,61,0.00857464155,6973,0.9801799269,6974,0.9803204947999999,0,0,140,0.0196795052,6820,0.97791798110000006,154,0.02208201893,0
2021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000016,856,Leicester,Primary,R,4928,4265,3947,0.9254396249,4,4029,0.9446658850999999,139,0.0325908558,18,0.0042203985900000004,4186,0.9814771394999999,4190,0.9824150059,75,0.01758499414,0,0,4031,0.9451348183,234,0.05486518171,0
2021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000017,857,Rutland,Primary,R,477,343,331,0.9650145773,3,331,0.9650145773,10,0.02915451895,1,0.0029154519,342,0.9970845481,342,0.9970845481,1,0.0029154519,0,0,328,0.9562682216,15,0.04373177843,0
2021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000028,860,Staffordshire,Primary,R,10665,8710,7731,0.8876004592,3,8254,0.9476463835,330,0.037887485650000004,43,0.00493685419,8627,0.9904707233000001,8627,0.9904707233000001,82,0.00941446613,1,1.1481056e-4,8507,0.9768056034,202,0.0231943966,0
2021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000021,861,Stoke-on-Trent,Primary,R,3405,2938,2367,0.8056501021,5,2756,0.9380530973000001,82,0.02791014295,16,0.00544588155,2854,0.9714091219,2858,0.9727705922,80,0.02722940776,0,0,2754,0.9373723622,184,0.06262763785,0
2021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000054,865,Wiltshire,Primary,R,6615,4938,4667,0.9451194816,3,4715,0.9548400162,155,0.03138922641,30,0.00607533414,4900,0.9923045768000001,4900,0.9923045768000001,38,0.00769542325,0,0,4801,0.9722559741000001,137,0.02774402592,0
2021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000030,866,Swindon,Primary,R,3235,2682,2668,0.9947800149,3,2560,0.9545115585,87,0.03243847875,8,0.00298284862,2655,0.9899328859000001,2655,0.9899328859000001,26,0.009694258019999999,1,3.7285608e-4,2630,0.9809772472999999,51,0.0190227527,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000036,867,Bracknell Forest,Primary,R,1565,1332,1262,0.9474474474,3,1231,0.9241741742,84,0.06306306306,14,0.01051051051,1329,0.9977477477,1329,0.9977477477,3,0.00225225225,0,0,1264,0.9489489489,68,0.05105105105,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000040,868,Windsor and Maidenhead,Primary,R,1760,1447,1407,0.9723565999,6,1265,0.8742225294000001,102,0.07049067035,29,0.0200414651,1396,0.9647546647999999,1417,0.9792674499,25,0.01727712509,5,0.0034554250199999997,1384,0.959778086,58,0.04022191401,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000037,869,West Berkshire,Primary,R,2011,1666,1528,0.9171668667,3,1572,0.9435774309999999,67,0.040216086430000006,14,0.00840336134,1653,0.9921968788,1653,0.9921968788,13,0.00780312125,0,0,1579,0.9477791116000001,87,0.05222088836,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000038,870,Reading,Primary,R,2110,1796,1734,0.9654788419,4,1621,0.9025612472,98,0.05456570156,30,0.01670378619,1749,0.973830735,1758,0.9788418708000001,38,0.02115812918,0,0,1594,0.8875278396,202,0.11247216039999999,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000039,871,Slough,Primary,R,2445,2239,2032,0.9075480125,3,1971,0.880303707,133,0.059401518539999996,29,0.01295221081,2133,0.9526574364,2133,0.9526574364,30,0.01339883877,76,0.03394372488,2017,0.9325011558,146,0.0674988442,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000041,872,Wokingham,Primary,R,2395,1980,1895,0.9570707071,4,1755,0.8863636364,141,0.07121212121,37,0.01868686869,1933,0.9762626263,1950,0.9848484848,30,0.01515151515,0,0,1916,0.9676767677,64,0.03232323232,0
2021,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000003,873,Cambridgeshire,Primary,R,8328,6348,6232,0.9817265279999999,3,5997,0.9447069942999999,251,0.0395400126,36,0.0056710775,6284,0.9899180844,6284,0.9899180844,64,0.010081915560000002,0,0,6271,0.9878701953,77,0.01212980466,0
2021,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000031,874,Peterborough,Primary,R,3333,2591,2537,0.9791586259999999,3,2426,0.9363180239000001,112,0.04322655345,19,0.00733307603,2557,0.9868776534,2557,0.9868776534,33,0.01273639521,1,3.8595137000000003e-4,2572,0.9930501931000001,18,0.006949806950000001,0
2021,Academic year,Local authority,E92000001,England,E12000002,North West,E06000006,876,Halton,Primary,R,1689,1364,1293,0.9479472140999999,3,1245,0.9127565982,78,0.05718475073,14,0.01026392962,1337,0.9802052786000001,1337,0.9802052786000001,27,0.01979472141,0,0,1300,0.9447674419000001,76,0.05523255814,12
2021,Academic year,Local authority,E92000001,England,E12000002,North West,E06000007,877,Warrington,Primary,R,2705,2202,2108,0.9573115350000001,3,2099,0.9532243415,72,0.03269754768,13,0.00590372389,2184,0.9918256131,2184,0.9918256131,15,0.0068119891,3,0.00136239782,2189,0.9954524784000001,10,0.0045475216,0
2021,Academic year,Local authority,E92000001,England,E12000009,South West,E10000008,878,Devon,Primary,R,9350,7055,6771,0.9597448618,3,6885,0.9759036145000001,122,0.01729270021,17,0.00240963855,7024,0.9956059532,7024,0.9956059532,28,0.00396881644,3,4.2523033e-4,6998,0.9923425978,54,0.00765740216,0
2021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000026,879,Plymouth,Primary,R,3352,2601,2470,0.9496347559,3,2429,0.9338715879,106,0.04075355632,29,0.01114955786,2564,0.985774702,2564,0.985774702,37,0.014225297960000001,0,0,2538,0.9757785467,63,0.02422145329,0
2021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000027,880,Torbay,Primary,R,1487,1146,1052,0.9179755672000001,3,1116,0.9738219895,24,0.020942408380000003,0,0,1140,0.9947643979,1140,0.9947643979,3,0.0026178010499999997,3,0.0026178010499999997,1111,0.9720034996,32,0.02799650044,0
2021,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000012,881,Essex,Primary,R,19243,15779,15589,0.9879586793,4,14161,0.8974586476,937,0.059382723869999994,304,0.01926611319,15402,0.9761074846,15510,0.9829520248,266,0.016857849039999998,3,1.9012612000000002e-4,15487,0.9816810345,289,0.018318965519999997,0
2021,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000033,882,Southend-on-Sea,Primary,R,2132,2046,1779,0.8695014663,3,1748,0.8543499511,171,0.08357771261,44,0.02150537634,1963,0.9594330401000001,1963,0.9594330401000001,83,0.04056695992,0,0,2017,0.985826002,29,0.01417399804,0
2021,Academic year,Local authority,E92000001,England,E12000006,East of England,E06000034,883,Thurrock,Primary,R,2580,2337,2273,0.972614463,4,2085,0.892169448,159,0.06803594352,23,0.00984167736,2267,0.9700470688999999,2273,0.972614463,48,0.020539152760000002,16,0.00684638425,2269,0.9775958639,52,0.02240413615,0
2021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000019,884,Herefordshire,Primary,R,2249,1707,1656,0.9701230228,3,1638,0.9595782074,56,0.03280609256,9,0.00527240773,1703,0.9976567077,1707,1,0,0,0,0,1674,0.9806678383,33,0.019332161690000002,0
2021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E10000034,885,Worcestershire,Primary,R,7054,5958,5576,0.9358845250000001,3,5489,0.9212823095,287,0.04817052702,56,0.00939912722,5832,0.9788519637,5832,0.9788519637,124,0.020812353140000003,2,3.3568312000000004e-4,5798,0.9734721288999999,158,0.02652787105,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E10000016,886,Kent,Primary,R,19722,17095,16938,0.9908160281,3,15246,0.8918397192,1093,0.06393682363,358,0.02094179585,16697,0.9767183387,16697,0.9767183387,395,0.0231061714,3,1.7548991e-4,16922,0.9900538264,170,0.009946173649999999,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000035,887,Medway,Primary,R,3881,3296,3263,0.9899878641,6,3021,0.9165655340000001,161,0.048847087379999994,44,0.01334951456,3226,0.9787621359,3245,0.984526699,50,0.01516990291,1,3.0339806e-4,3209,0.9738998483,86,0.02610015175,0
2021,Academic year,Local authority,E92000001,England,E12000002,North West,E10000017,888,Lancashire,Primary,R,15718,12762,12513,0.9804889516,3,11691,0.9160789844999999,725,0.05680927754,178,0.013947657110000001,12594,0.9868359191,12594,0.9868359191,156,0.01222378937,12,9.402914900000001e-4,12537,0.9832941176,213,0.01670588235,0
2021,Academic year,Local authority,E92000001,England,E12000002,North West,E06000008,889,Blackburn with Darwen,Primary,R,2350,1829,1727,0.9442318207,3,1656,0.9054127939,100,0.054674685619999996,27,0.014762165119999998,1783,0.9748496446,1783,0.9748496446,46,0.02515035539,0,0,1759,0.9617277201000001,70,0.03827227993,0
2021,Academic year,Local authority,E92000001,England,E12000002,North West,E06000009,890,Blackpool,Primary,R,1898,1438,1344,0.9346314325,3,1336,0.9290681502,60,0.04172461752,12,0.0083449235,1408,0.9791376911999999,1408,0.9791376911999999,30,0.02086230876,0,0,1372,0.9541029207,66,0.04589707928,0
2021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000024,891,Nottinghamshire,Primary,R,10582,8682,8681,0.9998848191999999,4,8106,0.9336558397,340,0.03916148353,97,0.01117254089,8543,0.9839898641000001,8574,0.9875604699,108,0.012439530059999999,0,0,8492,0.9781156416000001,190,0.021884358439999998,0
2021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E06000018,892,Nottingham,Primary,R,4112,3252,3047,0.9369618696,4,3022,0.9292742927000001,133,0.04089790898,42,0.01291512915,3197,0.9830873309,3211,0.9873923739,39,0.011992619929999998,2,6.1500615e-4,3051,0.9387692308,199,0.06123076923,0
2021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000051,893,Shropshire,Primary,R,3359,2802,2774,0.9900071377999999,3,2618,0.9343326195999999,114,0.04068522484,17,0.00606709493,2749,0.9810849393,2749,0.9810849393,53,0.018915060669999997,0,0,2728,0.9735902926,74,0.02640970735,0
2021,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E06000020,894,Telford and Wrekin,Primary,R,2488,1951,1951,1,4,1851,0.9487442337,62,0.03177857509,13,0.0066632496200000006,1926,0.9871860584,1927,0.9876986161000001,24,0.012301383910000002,0,0,1917,0.9825730395,34,0.01742696053,0
2021,Academic year,Local authority,E92000001,England,E12000002,North West,E06000049,895,Cheshire East,Primary,R,4649,3887,3729,0.9593516851,3,3613,0.9295086185,175,0.04502186776,41,0.010547980450000001,3829,0.9850784667000001,3829,0.9850784667000001,58,0.01492153332,0,0,3794,0.9760740930999999,93,0.023925906870000003,0
2021,Academic year,Local authority,E92000001,England,E12000002,North West,E06000050,896,Cheshire West and Chester,Primary,R,4421,3457,3392,0.9811975701,3,3156,0.9129302864000001,183,0.05293607174,52,0.015041943879999999,3391,0.980908302,3391,0.980908302,65,0.01880242985,1,2.8926815e-4,3410,0.9866898148,46,0.013310185189999999,0
2021,Academic year,Local authority,E92000001,England,E12000009,South West,E06000052,908,Cornwall,Primary,R,6783,5087,5033,0.9893847061,3,4872,0.957735404,142,0.027914291329999997,17,0.00334185178,5031,0.9889915471,5031,0.9889915471,52,0.01022213485,4,7.8631807e-4,5069,0.9972457210000001,14,0.00275427897,0
2021,Academic year,Local authority,E92000001,England,E12000002,North West,E10000006,909,Cumbria,Primary,R,6311,4354,3848,0.8837850253,3,4224,0.9701423978,75,0.01722553973,23,0.00528249885,4322,0.9926504364000001,4322,0.9926504364000001,31,0.00711988976,1,2.2967386e-4,4345,0.9981621869999999,8,0.001837813,0
2021,Academic year,Local authority,E92000001,England,E12000009,South West,E10000013,916,Gloucestershire,Primary,R,8084,6515,6305,0.9677666922,5,5929,0.9100537222,342,0.05249424405,100,0.01534919417,6371,0.9778971604,6406,0.9832693784,100,0.01534919417,9,0.00138142748,6370,0.9790962189,136,0.02090378113,0
2021,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000015,919,Hertfordshire,Primary,R,15393,13503,13416,0.9935569873,4,11895,0.8809153521,919,0.06805894986,296,0.021921054579999998,13110,0.9708953565999999,13245,0.9808931349,258,0.01910686514,0,0,13245,0.9808931349,258,0.01910686514,0
2021,Academic year,Local authority,E92000001,England,E12000008,South East,E06000046,921,Isle of Wight,Primary,R,1419,1128,1071,0.9494680850999999,3,1087,0.9636524823000001,26,0.02304964539,4,0.0035460992899999997,1117,0.990248227,1117,0.990248227,11,0.00975177305,0,0,1128,1,0,0,0
2021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000019,925,Lincolnshire,Primary,R,9081,7029,6729,0.9573196756,3,6714,0.9551856594,224,0.03186797553,32,0.00455256793,6970,0.9916062029,6970,0.9916062029,59,0.00839379713,0,0,6951,0.9889031156999999,78,0.01109688434,0
2021,Academic year,Local authority,E92000001,England,E12000006,East of England,E10000020,926,Norfolk,Primary,R,10387,8585,7902,0.9204426325,3,8089,0.9422248107,289,0.03366336634,49,0.00570762959,8427,0.9815958066,8427,0.9815958066,154,0.01793826441,4,4.6592895e-4,8452,0.9846225536,132,0.01537744641,3
2021,Academic year,Local authority,E92000001,England,E12000004,East Midlands,E10000021,928,Northamptonshire,Primary,R,10586,8296,8182,0.9862584378,3,7820,0.9426229508,316,0.03809064609,65,0.007835101249999999,8201,0.9885486982,8201,0.9885486982,95,0.01145130183,0,0,8181,0.9861378978,115,0.01386210222,0
2021,Academic year,Local authority,E92000001,England,E12000001,North East,E06000048,929,Northumberland,Primary,R,3950,2558,2410,0.9421422987,4,2517,0.983971853,34,0.013291634089999999,2,7.8186083e-4,2553,0.9980453479000001,2553,0.9980453479000001,0,0,5,0.00195465207,2539,0.9945162554,14,0.00548374461,0
