lea,urn,estab,dfe_number,laestab,schname,admin_district,academic_year,estab_type,education_phase,relchar,percentage_fsm,ofsted_rating,totpups,readprog,writprog,matprog
936,125104,2925,936/2925,9362925,Langshott Primary School,Reigate and Banstead,2017-2018,Local authority maintained schools,Primary,Does not apply,8.4,Good,410,-0.7,1.6,0.9
936,125104,2925,936/2925,9362925,Langshott Primary School,Reigate and Banstead,2018-2019,Local authority maintained schools,Primary,Does not apply,8.4,Good,414,-1.6,0.1,-0.2
936,125107,2928,936/2928,9362928,Hythe Primary School,Runnymede,2016-2017,Local authority maintained schools,Primary,Does not apply,19.7,Good,304,2,1,2.3
936,125107,2928,936/2928,9362928,Hythe Primary School,Runnymede,2017-2018,Local authority maintained schools,Primary,Does not apply,19.7,Good,337,4.3,0.8,1.3
936,125107,2928,936/2928,9362928,Hythe Primary School,Runnymede,2018-2019,Local authority maintained schools,Primary,Does not apply,19.7,Good,370,-1.5,0,-2.3
936,125108,2929,936/2929,9362929,Claygate Primary School,Elmbridge,2016-2017,Local authority maintained schools,Primary,Does not apply,7.5,Requires improvement,439,0.7,-4.3,-1.1
936,125108,2929,936/2929,9362929,Claygate Primary School,Elmbridge,2017-2018,Local authority maintained schools,Primary,Does not apply,7.5,Requires improvement,433,-2.5,-3.3,-3.1
936,125108,2929,936/2929,9362929,Claygate Primary School,Elmbridge,2018-2019,Local authority maintained schools,Primary,Does not apply,7.5,Requires improvement,429,-2.2,-5.6,-1
936,125113,2937,936/2937,9362937,Ashford Park Primary School,Spelthorne,2016-2017,Local authority maintained schools,Primary,Does not apply,16,Good,468,-0.4,-1.6,-1.8
936,125113,2937,936/2937,9362937,Ashford Park Primary School,Spelthorne,2017-2018,Local authority maintained schools,Primary,Does not apply,16,Good,495,-1.3,-0.9,-1.6
936,125113,2937,936/2937,9362937,Ashford Park Primary School,Spelthorne,2018-2019,Local authority maintained schools,Primary,Does not apply,16,Good,536,0.1,-1.9,0.2
936,125116,2940,936/2940,9362940,Ash Grange Nursery and Primary School,Guildford,2016-2017,Local authority maintained schools,Primary,Does not apply,30.7,Good,258,-1,-4.3,3
936,125116,2940,936/2940,9362940,Ash Grange Nursery and Primary School,Guildford,2017-2018,Local authority maintained schools,Primary,Does not apply,30.7,Good,285,-3,-1.7,-2.6
936,125116,2940,936/2940,9362940,Ash Grange Nursery and Primary School,Guildford,2018-2019,Local authority maintained schools,Primary,Does not apply,30.7,Good,292,1.4,0.6,0.9
936,125122,2946,936/2946,9362946,Stepgates Community School,Runnymede,2016-2017,Local authority maintained schools,Primary,Does not apply,15.4,Good,207,-0.8,-1.1,-1.2
936,125122,2946,936/2946,9362946,Stepgates Community School,Runnymede,2017-2018,Local authority maintained schools,Primary,Does not apply,15.4,Good,263,1.1,-0.1,-0.2
936,125122,2946,936/2946,9362946,Stepgates Community School,Runnymede,2018-2019,Local authority maintained schools,Primary,Does not apply,15.4,Good,275,3.6,-0.9,3.9
936,125124,2948,936/2948,9362948,Lingfield Primary School,Tandridge,2016-2017,Local authority maintained schools,Primary,Does not apply,14.1,Good,441,0.7,-0.3,-0.9
936,125124,2948,936/2948,9362948,Lingfield Primary School,Tandridge,2017-2018,Local authority maintained schools,Primary,Does not apply,14.1,Good,448,0.8,-0.5,0.1
936,125124,2948,936/2948,9362948,Lingfield Primary School,Tandridge,2018-2019,Local authority maintained schools,Primary,Does not apply,14.1,Good,443,0.5,-0.8,1.3
936,125125,2949,936/2949,9362949,Chandlers Field Primary School,Elmbridge,2016-2017,Local authority maintained schools,Primary,None,33.4,Good,388,0.4,0.1,0.2
936,125125,2949,936/2949,9362949,Chandlers Field Primary School,Elmbridge,2017-2018,Local authority maintained schools,Primary,None,33.4,Good,377,-0.2,0,-0.5
936,125125,2949,936/2949,9362949,Chandlers Field Primary School,Elmbridge,2018-2019,Local authority maintained schools,Primary,None,33.4,Good,384,3.6,2.1,2.1
936,125126,2950,936/2950,9362950,Town Farm Primary School & Nursery,Spelthorne,2016-2017,Local authority maintained schools,Primary,Does not apply,18.7,Good,543,1.3,2.3,1.7
936,125126,2950,936/2950,9362950,Town Farm Primary School & Nursery,Spelthorne,2017-2018,Local authority maintained schools,Primary,Does not apply,18.7,Good,540,3.9,1.8,5.7
936,125126,2950,936/2950,9362950,Town Farm Primary School & Nursery,Spelthorne,2018-2019,Local authority maintained schools,Primary,Does not apply,18.7,Good,520,5.3,2.4,4.4
936,125127,2951,936/2951,9362951,Epsom Downs Primary School and Children's Centre,Reigate and Banstead,2016-2017,Local authority maintained schools,Primary,Does not apply,27.3,Good,437,-0.1,-0.1,0.5
936,125127,2951,936/2951,9362951,Epsom Downs Primary School and Children's Centre,Reigate and Banstead,2017-2018,Local authority maintained schools,Primary,Does not apply,27.3,Good,459,-5,-2.3,-1.5
936,125127,2951,936/2951,9362951,Epsom Downs Primary School and Children's Centre,Reigate and Banstead,2018-2019,Local authority maintained schools,Primary,Does not apply,27.3,Good,452,-2.2,-2.6,-0.9
936,125130,2954,936/2954,9362954,Furzefield Primary School,Reigate and Banstead,2016-2017,Local authority maintained schools,Primary,Does not apply,20.1,Good,504,1.8,1.6,0.9
936,125130,2954,936/2954,9362954,Furzefield Primary School,Reigate and Banstead,2017-2018,Local authority maintained schools,Primary,Does not apply,20.1,Good,515,-1.2,-0.4,0.3
936,125130,2954,936/2954,9362954,Furzefield Primary School,Reigate and Banstead,2018-2019,Local authority maintained schools,Primary,Does not apply,20.1,Good,488,0.6,-0.2,1.6
936,125137,3931,936/3931,9363931,Lyne and Longcross CofE Aided Primary School,Runnymede,2016-2017,Local authority maintained schools,Primary,Church of England,11.3,Good,135,,,
936,125137,3931,936/3931,9363931,Lyne and Longcross CofE Aided Primary School,Runnymede,2017-2018,Local authority maintained schools,Primary,Church of England,11.3,Good,173,,,
936,125137,3931,936/3931,9363931,Lyne and Longcross CofE Aided Primary School,Runnymede,2018-2019,Local authority maintained schools,Primary,Church of England,11.3,Good,193,2.4,-0.8,-1.4
936,125141,3016,936/3016,9363016,"St Martin's CofE Controlled Primary School, Dorking",Mole Valley,2016-2017,Local authority maintained schools,Primary,Church of England,6.9,Good,376,0.8,0.1,-2.4
936,125141,3016,936/3016,9363016,"St Martin's CofE Controlled Primary School, Dorking",Mole Valley,2017-2018,Local authority maintained schools,Primary,Church of England,6.9,Good,375,0.8,0.8,-2.3
936,125141,3016,936/3016,9363016,"St Martin's CofE Controlled Primary School, Dorking",Mole Valley,2018-2019,Local authority maintained schools,Primary,Church of England,6.9,Good,378,1,0.6,-0.5
936,125142,3019,936/3019,9363019,St Martin's CofE (Aided) Junior School,Epsom and Ewell,2016-2017,Local authority maintained schools,Primary,Church of England,5.1,Good,325,-1.4,1.1,0.1
936,125142,3019,936/3019,9363019,St Martin's CofE (Aided) Junior School,Epsom and Ewell,2017-2018,Local authority maintained schools,Primary,Church of England,5.1,Good,355,0.3,1.2,-0.8
936,125142,3019,936/3019,9363019,St Martin's CofE (Aided) Junior School,Epsom and Ewell,2018-2019,Local authority maintained schools,Primary,Church of England,5.1,Good,355,1.1,0.3,0.6
936,125143,3022,936/3022,9363022,The Royal Kent CofE Primary School,Elmbridge,2016-2017,Local authority maintained schools,Primary,Church of England,6,Good,205,1.8,-0.9,-0.7
936,125143,3022,936/3022,9363022,The Royal Kent CofE Primary School,Elmbridge,2017-2018,Local authority maintained schools,Primary,Church of England,6,Good,211,-0.2,-4.2,-0.6
936,125143,3022,936/3022,9363022,The Royal Kent CofE Primary School,Elmbridge,2018-2019,Local authority maintained schools,Primary,Church of England,6,Good,214,2.6,-0.8,0
936,125150,3042,936/3042,9363042,"St Mary's CofE Controlled Primary School, Byfleet",Woking,2016-2017,Local authority maintained schools,Primary,Church of England,8.9,Good,454,-0.4,1.2,1.9
936,125150,3042,936/3042,9363042,"St Mary's CofE Controlled Primary School, Byfleet",Woking,2017-2018,Local authority maintained schools,Primary,Church of England,8.9,Good,445,0.6,-0.7,1.4
936,125150,3042,936/3042,9363042,"St Mary's CofE Controlled Primary School, Byfleet",Woking,2018-2019,Local authority maintained schools,Primary,Church of England,8.9,Good,432,0.3,0.3,0.9
936,125151,3044,936/3044,9363044,Powell Corderoy Primary School,Mole Valley,2016-2017,Local authority maintained schools,Primary,None,8.6,Good,191,1.5,1.6,-0.5
936,125151,3044,936/3044,9363044,Powell Corderoy Primary School,Mole Valley,2017-2018,Local authority maintained schools,Primary,None,8.6,Good,197,4,2.9,1.6
936,125151,3044,936/3044,9363044,Powell Corderoy Primary School,Mole Valley,2018-2019,Local authority maintained schools,Primary,None,8.6,Good,204,0,-2.1,-1.7
936,125153,3050,936/3050,9363050,Bisley CofE Primary School,Surrey Heath,2016-2017,Local authority maintained schools,Primary,Church of England,9.1,Good,245,0.6,-2.8,0.9
936,125153,3050,936/3050,9363050,Bisley CofE Primary School,Surrey Heath,2017-2018,Local authority maintained schools,Primary,Church of England,9.1,Good,273,0.2,1,0.1
936,125153,3050,936/3050,9363050,Bisley CofE Primary School,Surrey Heath,2018-2019,Local authority maintained schools,Primary,Church of England,9.1,Good,299,-1.5,-0.1,0.5
936,125156,3054,936/3054,9363054,Walsh CofE Junior School,Guildford,2016-2017,Local authority maintained schools,Primary,Church of England,17.7,Requires improvement,275,-2.1,-2.7,-5
936,125156,3054,936/3054,9363054,Walsh CofE Junior School,Guildford,2017-2018,Local authority maintained schools,Primary,Church of England,17.7,Requires improvement,262,-3.4,-5.3,-4.1
936,125156,3054,936/3054,9363054,Walsh CofE Junior School,Guildford,2018-2019,Local authority maintained schools,Primary,Church of England,17.7,Requires improvement,236,-4.5,-4.1,-2.7
936,125163,3064,936/3064,9363064,St James CofE Primary School,Elmbridge,2016-2017,Local authority maintained schools,Primary,Church of England,9.8,Good,467,3.6,-0.9,0.2
936,125163,3064,936/3064,9363064,St James CofE Primary School,Elmbridge,2017-2018,Local authority maintained schools,Primary,Church of England,9.8,Good,448,2,-1,1.1
936,125163,3064,936/3064,9363064,St James CofE Primary School,Elmbridge,2018-2019,Local authority maintained schools,Primary,Church of England,9.8,Good,449,1.7,-2.2,1.7
936,125164,3313,936/3313,9363313,St John's CofE Aided Primary School,Tandridge,2016-2017,Local authority maintained schools,Primary,Church of England,8.5,Good,477,1.1,0.5,-2.5
936,125164,3313,936/3313,9363313,St John's CofE Aided Primary School,Tandridge,2017-2018,Local authority maintained schools,Primary,Church of England,8.5,Good,473,1.9,0.7,-0.1
936,125164,3313,936/3313,9363313,St John's CofE Aided Primary School,Tandridge,2018-2019,Local authority maintained schools,Primary,Church of England,8.5,Good,471,0.8,0.3,-0.5
936,125168,3318,936/3318,9363318,St Lawrence CofE (Aided) Primary School,Surrey Heath,2016-2017,Local authority maintained schools,Primary,Church of England,14.8,Good,199,0.9,-1.1,-0.8
936,125168,3318,936/3318,9363318,St Lawrence CofE (Aided) Primary School,Surrey Heath,2017-2018,Local authority maintained schools,Primary,Church of England,14.8,Good,204,-0.2,-2,-1.2
936,125168,3318,936/3318,9363318,St Lawrence CofE (Aided) Primary School,Surrey Heath,2018-2019,Local authority maintained schools,Primary,Church of England,14.8,Good,202,0.3,-2.1,0.7
936,125171,3327,936/3327,9363327,St Paul's CofE (Aided) Primary School,Mole Valley,2016-2017,Local authority maintained schools,Primary,Church of England,7.1,Outstanding,421,1.8,-0.6,1.2
936,125171,3327,936/3327,9363327,St Paul's CofE (Aided) Primary School,Mole Valley,2017-2018,Local authority maintained schools,Primary,Church of England,7.1,Outstanding,420,1.5,-0.1,0.7
936,125171,3327,936/3327,9363327,St Paul's CofE (Aided) Primary School,Mole Valley,2018-2019,Local authority maintained schools,Primary,Church of England,7.1,Outstanding,417,1.1,1,-0.3
936,125173,3331,936/3331,9363331,St Jude's Church of England Junior School,Runnymede,2016-2017,Local authority maintained schools,Primary,Church of England,17.7,Good,327,-0.7,-3.2,-1.1
936,125173,3331,936/3331,9363331,St Jude's Church of England Junior School,Runnymede,2017-2018,Local authority maintained schools,Primary,Church of England,17.7,Good,291,-0.2,-0.4,0.1
936,125173,3331,936/3331,9363331,St Jude's Church of England Junior School,Runnymede,2018-2019,Local authority maintained schools,Primary,Church of England,17.7,Good,278,-0.5,-1.8,0.9
936,125174,3333,936/3333,9363333,Thorpe CofE Aided Primary School,Runnymede,2016-2017,Local authority maintained schools,Primary,Church of England,15.2,Good,194,0.3,-3.7,-1.7
936,125174,3333,936/3333,9363333,Thorpe CofE Aided Primary School,Runnymede,2017-2018,Local authority maintained schools,Primary,Church of England,15.2,Good,185,-3.2,-0.5,-1.4
936,125174,3333,936/3333,9363333,Thorpe CofE Aided Primary School,Runnymede,2018-2019,Local authority maintained schools,Primary,Church of England,15.2,Good,205,0.1,-0.9,-1
936,125176,3335,936/3335,9363335,St James CofE Aided Primary School,Waverley,2016-2017,Local authority maintained schools,Primary,Church of England,8.3,Good,195,0.2,-3.5,-3.3
936,125176,3335,936/3335,9363335,St James CofE Aided Primary School,Waverley,2017-2018,Local authority maintained schools,Primary,Church of England,8.3,Good,203,-0.8,-3.1,-2.1
936,125176,3335,936/3335,9363335,St James CofE Aided Primary School,Waverley,2018-2019,Local authority maintained schools,Primary,Church of England,8.3,Good,199,-1.1,0.1,-1.7
936,125179,3341,936/3341,9363341,"St Lawrence CofE Aided Junior School, East Molesey",Elmbridge,2016-2017,Local authority maintained schools,Primary,Church of England,3.8,Good,316,1.4,0,-0.9
936,125179,3341,936/3341,9363341,"St Lawrence CofE Aided Junior School, East Molesey",Elmbridge,2017-2018,Local authority maintained schools,Primary,Church of England,3.8,Good,303,1.9,-0.4,0.1
936,125179,3341,936/3341,9363341,"St Lawrence CofE Aided Junior School, East Molesey",Elmbridge,2018-2019,Local authority maintained schools,Primary,Church of England,3.8,Good,300,1.1,-0.7,-1.3
936,125180,3343,936/3343,9363343,Long Ditton St Mary's CofE (Aided) Junior School,Elmbridge,2016-2017,Local authority maintained schools,Primary,Church of England,8,Good,196,-0.8,-1.5,-1.3
936,125180,3343,936/3343,9363343,Long Ditton St Mary's CofE (Aided) Junior School,Elmbridge,2017-2018,Local authority maintained schools,Primary,Church of England,8,Good,241,-2.4,-4.7,-0.5
936,125180,3343,936/3343,9363343,Long Ditton St Mary's CofE (Aided) Junior School,Elmbridge,2018-2019,Local authority maintained schools,Primary,Church of England,8,Good,228,-0.6,-2.1,-0.1
936,125182,3345,936/3345,9363345,St Peter's CofE Primary School,Waverley,2016-2017,Local authority maintained schools,Primary,Church of England,7.6,Good,431,3.6,1.2,2.5
936,125182,3345,936/3345,9363345,St Peter's CofE Primary School,Waverley,2017-2018,Local authority maintained schools,Primary,Church of England,7.6,Good,433,1.9,0.4,2.2
936,125182,3345,936/3345,9363345,St Peter's CofE Primary School,Waverley,2018-2019,Local authority maintained schools,Primary,Church of England,7.6,Good,392,1.9,-0.5,1.9
936,125186,3350,936/3350,9363350,Busbridge CofE Aided Junior School,Waverley,2016-2017,Local authority maintained schools,Primary,Church of England,3.3,Good,240,-0.9,0.9,-2.9
936,125186,3350,936/3350,9363350,Busbridge CofE Aided Junior School,Waverley,2017-2018,Local authority maintained schools,Primary,Church of England,3.3,Good,240,0.4,2.5,-1.3
936,125186,3350,936/3350,9363350,Busbridge CofE Aided Junior School,Waverley,2018-2019,Local authority maintained schools,Primary,Church of England,3.3,Good,240,0.5,2.5,0.2
936,125193,3376,936/3376,9363376,Nutfield Church CofE Primary School,Tandridge,2016-2017,Local authority maintained schools,Primary,Church of England,6.8,Good,198,-0.2,1.4,1.3
936,125193,3376,936/3376,9363376,Nutfield Church CofE Primary School,Tandridge,2017-2018,Local authority maintained schools,Primary,Church of England,6.8,Good,199,-0.7,2.5,1
936,125193,3376,936/3376,9363376,Nutfield Church CofE Primary School,Tandridge,2018-2019,Local authority maintained schools,Primary,Church of England,6.8,Good,200,3.4,2.9,2.2
936,125194,3380,936/3380,9363380,St Mary's CofE Primary School,Tandridge,2016-2017,Local authority maintained schools,Primary,Church of England,8.6,Outstanding,365,0.9,-1,0.2
936,125194,3380,936/3380,9363380,St Mary's CofE Primary School,Tandridge,2017-2018,Local authority maintained schools,Primary,Church of England,8.6,Outstanding,363,-0.6,-0.1,0.4
