"URN","LA (code)","LA (name)","EstablishmentNumber","EstablishmentName","TypeOfEstablishment (name)","EstablishmentTypeGroup (name)","EstablishmentStatus (name)","ReasonEstablishmentOpened (name)","OpenDate","ReasonEstablishmentClosed (name)","CloseDate","PhaseOfEducation (name)","StatutoryLowAge","StatutoryHighAge","Boarders (name)","NurseryProvision (name)","OfficialSixthForm (name)","Gender (name)","ReligiousCharacter (name)","ReligiousEthos (name)","Diocese (name)","AdmissionsPolicy (name)","SchoolCapacity","SpecialClasses (name)","CensusDate","NumberOfPupils","NumberOfBoys","NumberOfGirls","PercentageFSM","TrustSchoolFlag (name)","Trusts (name)","SchoolSponsorFlag (name)","SchoolSponsors (name)","FederationFlag (name)","Federations (name)","UKPRN","FEHEIdentifier","FurtherEducationType (name)","OfstedLastInsp","LastChangedDate","Street","Locality","Address3","Town","County (name)","Postcode","SchoolWebsite","TelephoneNum","HeadTitle (name)","HeadFirstName","HeadLastName","HeadPreferredJobTitle","BSOInspectorateName (name)","InspectorateReport","DateOfLastInspectionVisit","NextInspectionVisit","TeenMoth (name)","TeenMothPlaces","CCF (name)","SENPRU (name)","EBD (name)","PlacesPRU","FTProv (name)","EdByOther (name)","Section41Approved (name)","SEN1 (name)","SEN2 (name)","SEN3 (name)","SEN4 (name)","SEN5 (name)","SEN6 (name)","SEN7 (name)","SEN8 (name)","SEN9 (name)","SEN10 (name)","SEN11 (name)","SEN12 (name)","SEN13 (name)","TypeOfResourcedProvision (name)","ResourcedProvisionOnRoll","ResourcedProvisionCapacity","SenUnitOnRoll","SenUnitCapacity","GOR (name)","DistrictAdministrative (name)","AdministrativeWard (name)","ParliamentaryConstituency (name)","UrbanRural (name)","GSSLACode (name)","Easting","Northing","MSOA (name)","LSOA (name)","InspectorateName (name)","SENStat","SENNoStat","PropsName","OfstedRating (name)","RSCRegion (name)","Country (name)","UPRN","SiteName","QABName (name)","EstablishmentAccredited (name)","QABReport","CHNumber","MSOA (code)","LSOA (code)","FSM","Linked establishments"
125113,"936","Surrey","2937","Ashford Park Primary School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",4,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",630,"Has Special Classes","21-01-2021","578","276","302","19.6","Not applicable","","Not applicable","","Not under a federation","",10069188,"","Not applicable","26-09-2018","08-03-2022","Station Crescent","","","Ashford","Surrey","TW15 3HN","http://www.ashford-park.surrey.sch.uk","01784250305","Mrs","Sarah","Tarrant","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","MLD - Moderate Learning Difficulty","","","","","","","","","","","","","SEN unit","","",22,25,"South East","Spelthorne","Ashford North and Stanwell South","Spelthorne","(England/Wales) Urban major conurbation","E10000030",505771,172031,"Spelthorne 003","Spelthorne 003B","","","","","Good","South-East England and South London","","33040085","","Not applicable","Not applicable","","","E02006405","E01030708","113","Does not have links"
125114,"936","Surrey","2938","Marden Lodge Primary School","Community school","Local authority maintained schools","Closed","Not applicable","","For Academy","31-08-2013","Primary",3,11,"No boarders","Has Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",315,"No Special Classes","","","","","","Not applicable","","Not applicable","","Not under a federation","","","","Not applicable","","14-11-2018","Croydon Road","","","Caterham","Surrey","CR3 6QH","","","","Georgina","Steinthal","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Tandridge","Valley","East Surrey","(England/Wales) Urban major conurbation","E10000030",534589,156898,"Tandridge 004","Tandridge 004E","","","","","","South-East England and South London","","","","Not applicable","Not applicable","","","E02006431","E01030851","","139915 Successor"
125115,"936","Surrey","2939","Weyfield Primary School","Community school","Local authority maintained schools","Closed","Not applicable","","For Academy","31-01-2013","Primary",4,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",420,"No Special Classes","","","","","","Not applicable","","Not applicable","","Not under a federation","","","","Not applicable","","14-11-2018","School Close","Woking Road","","Guildford","Surrey","GU1 1QJ","","","Mr","Simon A","Wood","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Guildford","Stoke","Guildford","(England/Wales) Urban city and town","E10000030",499768,151566,"Guildford 007","Guildford 007D","","","","","","South-East England and South London","","","","Not applicable","Not applicable","","","E02006350","E01030484","","130054 Predecessor","139070 Successor","130025 Predecessor"
125116,"936","Surrey","2940","Ash Grange Nursery and Primary School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",2,11,"No boarders","Has Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",312,"No Special Classes","21-01-2021","276","134","142","30.9","Not applicable","","Not applicable","","Not under a federation","",10073874,"","Not applicable","12-02-2020","17-03-2022","Ash Church Road","","","Ash","Hampshire","GU12 6LX","www.ash-grange.surrey.sch.uk","01252328589","Mrs","Marie","Curtis","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Guildford","Ash South and Tongham","Surrey Heath","(England/Wales) Urban city and town","E10000030",489633,150784,"Guildford 014","Guildford 014A","","","","","Good","South-East England and South London","","100062669118","","Not applicable","Not applicable","","","E02006357","E01030421","84","130035 Predecessor","130067 Predecessor"
125117,"936","Surrey","2941","Westfield Primary School","Community school","Local authority maintained schools","Closed","Not applicable","","Academy Converter","30-06-2018","Primary",4,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",510,"No Special Classes","18-01-2018","480","228","252","20.2","Not applicable","","Not applicable","","Not under a federation","","","","Not applicable","22-02-2017","13-09-2018","Bonsey Lane","Westfield","","Woking","Surrey","GU22 9PR","","","Mrs","Karyn","Hing","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Woking","Hoe Valley","Woking","(England/Wales) Urban major conurbation","E10000030",500025,156651,"Woking 011","Woking 011A","","","","","Good","South-East England and South London","","100062336750","","Not applicable","Not applicable","","","E02006466","E01030971","97","130065 Predecessor","130034 Predecessor","145542 Successor"
125118,"936","Surrey","2942","Beaufort Community Primary School","Community school","Local authority maintained schools","Closed","Not applicable","","Academy Converter","31-12-2013","Primary",4,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",400,"No Special Classes","","","","","","Not applicable","","Not applicable","","Not under a federation","","","","Not applicable","","29-11-2019","Kirkland Avenue","Goldsworth Park","","Woking","Surrey","GU21 3RG","","","Mrs","Susan","Skinner","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Woking","Goldsworth Park","Woking","(England/Wales) Urban major conurbation","E10000030",497762,159081,"Woking 005","Woking 005D","","","","","","South-East England and South London","","","","Not applicable","Not applicable","","","E02006460","E01030956","","130064 Predecessor","140508 Successor","130063 Predecessor"
125119,"936","Surrey","2943","Goldsworth Primary School","Community school","Local authority maintained schools","Closed","Not applicable","","Academy Converter","31-01-2012","Primary",4,11,"No boarders","No Nursery Classes","Not applicable","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",403,"No Special Classes","","","","","","Not applicable","","Not applicable","","Not under a federation","","","","Not applicable","23-09-2010","29-11-2019","Bridge Barn Lane","","","Woking","Surrey","GU21 6NL","","","Mrs","Pauline","Alexander","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Woking","St John's","Woking","(England/Wales) Urban major conurbation","E10000030",499380,158441,"Woking 008","Woking 008A","","","","","Outstanding","South-East England and South London","","10001154529","","Not applicable","Not applicable","","","E02006463","E01030954","","137850 Successor","130058 Predecessor","130033 Predecessor"
125120,"936","Surrey","2944","Pyrford Primary School","Community school","Local authority maintained schools","Closed","Not applicable","","Not applicable","31-08-1999","Primary",4,11,"No boarders","No Nursery Classes","Not applicable","Mixed","Does not apply","Does not apply","Not applicable","Not applicable","","No Special Classes","","","","","","Not applicable","","Not applicable","","Not under a federation","","","","Not applicable","","29-11-2019","Coldharbour Road","Pyrford","","Woking","Surrey","GU22 8SP","","","Mrs","D","Caless","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Woking","Pyrford","Woking","(England/Wales) Urban major conurbation","E10000030",503971,159484,"Woking 006","Woking 006D","","","","","","South-East England and South London","","10002418433","","Not applicable","Not applicable","","","E02006461","E01030997","","130047 Predecessor","130036 Predecessor"
125121,"936","Surrey","2945","Pyrcroft Grange Primary School","Community school","Local authority maintained schools","Closed","Not applicable","","For Academy","30-11-2013","Primary",4,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",210,"No Special Classes","","","","","","Not applicable","","Not applicable","","Not under a federation","","","","Not applicable","","29-11-2019","Pyrcroft Road","","","Chertsey","Surrey","KT16 9EW","","","Ms","Jane","Oborn","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","PD - Physical Disability","","","","","","","","","","","","","Resourced provision",20,18,"","","South East","Runnymede","Chertsey St Ann's","Runnymede and Weybridge","(England/Wales) Urban major conurbation","E10000030",503271,166972,"Runnymede 004","Runnymede 004A","","","","","","South-East England and South London","","100062364342","","Not applicable","Not applicable","","","E02006396","E01030656","","139951 Successor","130041 Predecessor","130042 Predecessor"
125122,"936","Surrey","2946","Stepgates Community School","Community school","Local authority maintained schools","Open","Not applicable","","Not applicable","","Primary",2,11,"No boarders","Has Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",210,"Has Special Classes","21-01-2021","274","152","122","18.5","Not applicable","","Not applicable","","Not under a federation","",10069187,"","Not applicable","29-11-2017","31-03-2022","Stepgates","","","CHERTSEY","Surrey","KT16 8HT","http://www.stepgatesschool.co.uk","01932563022","Mrs","Tara","Ford","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","SLCN - Speech, language and Communication","","","","","","","","","","","","","SEN unit","","",20,20,"South East","Runnymede","Chertsey St Ann's","Runnymede and Weybridge","(England/Wales) Urban major conurbation","E10000030",504618,166537,"Runnymede 006","Runnymede 006A","","","","","Good","South-East England and South London","","100062364089","","Not applicable","Not applicable","","","E02006398","E01030652","45","130018 Predecessor","130019 Predecessor"
125123,"936","Surrey","2947","Hillcroft Primary School","Community school","Local authority maintained schools","Closed","Not applicable","","Academy Converter","30-04-2014","Primary",3,11,"No boarders","Has Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",315,"No Special Classes","","","","","","Not applicable","","Not applicable","","Not under a federation","","","","Not applicable","","14-11-2018","Chaldon Road","","","Caterham","Surrey","CR3 5PG","","","Mrs","Stephanie","Scutter","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Tandridge","Queens Park","East Surrey","(England/Wales) Urban major conurbation","E10000030",533202,155935,"Tandridge 005","Tandridge 005C","","","","","","South-East England and South London","","10007910147","","Not applicable","Not applicable","","","E02006432","E01030848","","130014 Predecessor","140880 Successor","130015 Predecessor"
